item,mean,std,cv,XYZ_group
sku10109,1.0196078431372548,0.14002800840280094,13.733516208736246,X
sku1011,1.0,0.0,0.0,X
sku10110,1.5,0.7071067811865476,47.14045207910317,Z
sku10111,1.196969696969697,0.4007568597117966,33.48095283668174,Z
sku10112,1.35,0.5871429486123999,43.49207026758518,Z
sku10113,1.0,0.0,0.0,X
sku10114,1.6363636363636365,0.9244162777371754,56.49210586171627,Z
sku10115,2.857142857142857,1.2149857925879117,42.52450274057691,Z
sku10116,1.0769230769230769,0.2773500981126145,25.753937681885635,Z
sku10117,3.4,2.8809720581775866,84.73447229934078,Z
sku10118,1.6666666666666667,0.816496580927726,48.98979485566356,Z
sku10119,1.0684253915910964,0.41756078241556727,39.08188495911135,Z
sku1012,1.5,1.2630273533214136,84.2018235547609,Z
sku10120,1.0,0.0,0.0,X
sku10121,1.0,0.0,0.0,X
sku10122,1.8955223880597014,1.828219301748146,96.44936473789433,Z
sku10123,1.5416666666666667,0.8836272412331317,57.31636159350043,Z
sku10124,1.7,1.2941639522083477,76.1272913063734,Z
sku10126,1.0416666666666667,0.20412414523193148,19.59591794226542,Y
sku10127,2.909090909090909,2.3053601268967316,79.24675436207515,Z
sku10128,8.0,6.863753427324666,85.79691784155833,Z
sku10129,1.0,0.0,0.0,X
sku1013,5.75,9.5,165.2173913043478,Z
sku10130,1.2926829268292683,0.610451422820973,47.22360063332055,Z
sku10131,1.1875,0.4031128874149275,33.946348413888636,Z
sku10132,1.0476190476190477,0.21821789023599236,20.829889522526543,Y
sku10133,1.5,0.5773502691896257,38.49001794597505,Z
sku10134,1.0,0.0,0.0,X
sku10135,1.0,0.0,0.0,X
sku10136,1.1304347826086956,0.45769658728016005,40.48854425939878,Z
sku10137,1.0869565217391304,0.2881040655200304,26.505574027842794,Z
sku10138,1.5357142857142858,0.8380817098475258,54.57276250169936,Z
sku10139,4.0,1.5491933384829668,38.72983346207417,Z
sku1014,1.0,0.0,0.0,X
sku10140,1.0769230769230769,0.2773500981126145,25.753937681885635,Z
sku10141,1.1764705882352942,0.5285941398709243,44.93050188902856,Z
sku10142,1.0714285714285714,0.7330404304282203,68.41710683996723,Z
sku10143,5.590361445783133,3.6426877793749552,65.16014777761234,Z
sku10144,1.0,0.0,0.0,X
sku10145,2.0224719101123596,1.7836220049630356,88.19019913428342,Z
sku10146,1.0,0.0,0.0,X
sku10147,1.25,0.5,40.0,Z
sku10148,1.95,1.2343760409722457,63.30133543447414,Z
sku10149,1.0,0.0,0.0,X
sku10150,1.1944444444444444,0.5725871331414316,47.93752742579427,Z
sku10151,1.04,0.19794866372215741,19.033525357899748,Y
sku10152,1.1,0.31622776601683794,28.747978728803446,Z
sku10154,2.6666666666666665,2.8867513459481287,108.25317547305484,Z
sku10155,1.3428571428571427,0.6785687043641514,50.531712027117656,Z
sku10156,3.6226415094339623,3.077376599377736,84.94841654532291,Z
sku10157,1.0,0.0,0.0,X
sku10159,1.0638297872340425,0.2470922481451654,23.226671325645547,Y
sku1016,1.008849557522124,0.09407208683835971,9.324689309416359,X
sku10160,1.1714285714285715,0.45281565433046006,38.65499488186854,Z
sku10161,1.0,0.0,0.0,X
sku10162,1.6266666666666667,1.0876870244068666,66.86600559878279,Z
sku10163,1.0123456790123457,0.11111111111111112,10.975609756097562,X
sku10165,1.0,0.0,0.0,X
sku10166,1.0909090909090908,0.30151134457776363,27.638539919628336,Z
sku10167,1.2641509433962264,0.4863895003068099,38.47558733770287,Z
sku10168,1.0,0.0,0.0,X
sku10169,1.0,0.0,0.0,X
sku1017,3.858064516129032,3.1775157936959593,82.36035920114945,Z
sku10170,1.1153846153846154,0.3258125936084211,29.210784254548095,Z
sku10171,1.0,0.0,0.0,X
sku10172,1.0,0.0,0.0,X
sku10173,1.2352941176470589,0.4959730887990136,40.15020242658681,Z
sku10174,1.1851851851851851,0.4833407013879894,40.78187167961161,Z
sku10175,1.0,0.0,0.0,X
sku10176,1.736842105263158,1.407997208928653,81.06650596861941,Z
sku10178,1.0,0.0,0.0,X
sku10179,1.0392156862745099,0.19603921176392136,18.86415056596224,Y
sku1018,1.0,0.0,0.0,X
sku10180,1.2777777777777777,0.4608885989624767,36.06954252749818,Z
sku10181,1.1,0.31622776601683794,28.747978728803446,Z
sku10183,1.1627906976744187,0.43261291166581917,37.20471040326044,Z
sku10184,1.25,0.7071067811865476,56.568542494923804,Z
sku10185,1.0,0.0,0.0,X
sku10186,1.3783783783783783,0.6811490027622179,49.41669235725895,Z
sku10187,9.0,9.41629792788369,104.625532532041,Z
sku10188,2.0,1.4142135623730951,70.71067811865476,Z
sku10189,1.3333333333333333,0.6513389472789296,48.850421045919724,Z
sku1019,3.263157894736842,1.2841817655680772,39.353957331924946,Z
sku10191,2.0,1.1547005383792515,57.735026918962575,Z
sku10193,1.0,0.0,0.0,X
sku10194,1.5,0.5773502691896257,38.49001794597505,Z
sku10195,1.6,0.5163977794943222,32.27486121839513,Z
sku10196,1.1428571428571428,0.3779644730092272,33.071891388307385,Z
sku10197,1.0,0.0,0.0,X
sku10198,2.923076923076923,2.4318400757134824,83.19452890598757,Z
sku10199,1.3333333333333333,0.5773502691896257,43.30127018922193,Z
sku102,1.25,0.45226701686664533,36.181361349331624,Z
sku1020,1.0,0.0,0.0,X
sku10200,1.6111111111111112,0.8498365855987975,52.74847772682191,Z
sku10201,1.0,0.0,0.0,X
sku10202,1.0,0.0,0.0,X
sku10203,1.0,0.0,0.0,X
sku10204,1.4680851063829787,0.8559526558876863,58.30402148800182,Z
sku10206,1.5,0.5773502691896257,38.49001794597505,Z
sku10207,1.0,0.0,0.0,X
sku10208,1.4166666666666667,1.017954755408103,71.85562979351315,Z
sku10209,1.5,0.7071067811865476,47.14045207910317,Z
sku1021,1.1666666666666667,0.408248290463863,34.99271061118826,Z
sku10211,1.0,0.0,0.0,X
sku10212,1.0810810810810811,0.36349983787084705,33.62373500305335,Z
sku10213,2.306122448979592,2.1428571428571432,92.9203539823009,Z
sku10215,2.0,1.224744871391589,61.23724356957945,Z
sku10217,1.0,0.0,0.0,X
sku10218,3.111111111111111,1.4529663145135578,46.70248868079293,Z
sku10219,1.0,0.0,0.0,X
sku1022,2.411764705882353,1.0478736639911677,43.44842021426793,Z
sku10220,1.513011152416357,1.0279752250458156,67.94234288386349,Z
sku10221,1.5,0.7071067811865476,47.14045207910317,Z
sku10222,1.0,0.0,0.0,X
sku10223,1.0,0.0,0.0,X
sku10224,1.0,0.0,0.0,X
sku10225,1.8421052631578947,1.5370663939515443,83.4407471002267,Z
sku10226,2.4285714285714284,1.7182493859684491,70.7514453045832,Z
sku10227,1.0909090909090908,0.30151134457776363,27.638539919628336,Z
sku10228,2.238532110091743,1.6716541074570164,74.67635152164542,Z
sku10229,1.25,0.4629100498862757,37.03280399090206,Z
sku1023,9.823529411764707,7.3759346366888225,75.0843645650958,Z
sku10231,1.2538071065989849,1.0333955439991998,82.42061626228436,Z
sku10232,2.3260869565217392,2.3371423173100676,100.47527719276925,Z
sku10233,1.4,0.5163977794943222,36.88555567816587,Z
sku10234,1.4262295081967213,0.8457544244330545,59.30002286254749,Z
sku10236,1.0,0.0,0.0,X
sku10237,1.3,0.6749485577105528,51.91911982388868,Z
sku10238,2.5,2.1213203435596424,84.85281374238569,Z
sku10239,1.0,0.0,0.0,X
sku1024,1.2,0.4216370213557839,35.136418446315325,Z
sku10240,1.5263157894736843,0.8411910241920598,55.11251537810047,Z
sku10241,1.0,0.0,0.0,X
sku10243,1.0,0.0,0.0,X
sku10244,1.2,0.4216370213557839,35.136418446315325,Z
sku10245,7.0,5.715476066494082,81.6496580927726,Z
sku10246,1.0,0.0,0.0,X
sku10247,1.064516129032258,0.24973103811470743,23.459582368351306,Y
sku10248,2.5,0.7071067811865476,28.284271247461902,Z
sku10249,1.0810810810810811,0.27672473069203013,25.597037589012782,Z
sku1025,1.1111111111111112,0.31872762915583824,28.68548662402544,Z
sku10250,2.6,2.3190036174568114,89.19244682526197,Z
sku10251,1.3076923076923077,0.4803844614152613,36.735282343519984,Z
sku10252,1.1639344262295082,0.415544938157614,35.701748207907684,Z
sku10254,1.0833333333333333,0.28867513459481287,26.646935501059648,Z
sku10255,1.3172043010752688,1.0404909086620737,78.99237102495744,Z
sku10256,1.0,0.0,0.0,X
sku10257,2.3255813953488373,4.269052143222238,183.56924215855622,Z
sku10258,4.0,2.8284271247461903,70.71067811865476,Z
sku10259,1.2380952380952381,0.5389584311207966,43.531257898218186,Z
sku1026,2.0,0.0,0.0,X
sku10260,1.5606060606060606,1.1249449610986155,72.08385187622197,Z
sku10261,4.0,4.0,100.0,Z
sku10262,1.0714285714285714,0.2672612419124244,24.944382578492945,Y
sku10263,2.263157894736842,2.238293395814498,98.901336094129,Z
sku10264,1.2222222222222223,0.7320844981409594,59.8978225751694,Z
sku10266,1.2443729903536977,0.5061800417074585,40.67751756357095,Z
sku10267,1.1818181818181819,0.8528028654224417,72.16024245882198,Z
sku10268,2.0588235294117645,1.2485285456935955,60.64281507654607,Z
sku10269,1.0,0.0,0.0,X
sku1027,1.0,0.0,0.0,X
sku10271,1.25,0.5,40.0,Z
sku10272,1.375,1.1726039399558572,85.28028654224417,Z
sku10273,1.25,0.5,40.0,Z
sku10274,3.75,5.101120325127469,136.0298753367325,Z
sku10276,15.520833333333334,14.985084191520258,96.54819344872112,Z
sku10277,1.0,0.0,0.0,X
sku10278,2.4444444444444446,1.3333333333333335,54.545454545454554,Z
sku10279,3.590308370044053,6.293309651102841,175.28604795096254,Z
sku1028,1.1666666666666667,0.408248290463863,34.99271061118826,Z
sku10280,1.4444444444444444,0.6236095644623234,43.17296984739162,Z
sku10281,16.25,22.63294059551255,139.2796344339234,Z
sku10282,1.0416666666666667,0.24779731389167603,23.7885421336009,Y
sku10283,1.2564102564102564,0.9925498454392664,78.99886524924773,Z
sku10284,1.0,0.0,0.0,X
sku10285,2.45,1.7910596686995397,73.10447627345059,Z
sku10286,1.0,0.0,0.0,X
sku10287,1.0,0.0,0.0,X
sku10288,1.0,0.0,0.0,X
sku1029,1.5,0.7071067811865476,47.14045207910317,Z
sku10290,7.130434782608695,6.254484557107709,87.71533220333983,Z
sku10291,1.6805845511482256,1.1840373420883223,70.45389898885793,Z
sku10292,5.333333333333333,4.1586196805020315,77.97411900941309,Z
sku10293,1.0666666666666667,0.25370813170246237,23.78513734710585,Y
sku10294,1.0,0.0,0.0,X
sku10295,1.8,0.4472135954999579,24.84519974999766,Y
sku10296,1.1395348837209303,0.41296808067805285,36.24005605950259,Z
sku10297,1.0,0.0,0.0,X
sku10298,3.5714285714285716,4.2915710896573085,120.16399051040463,Z
sku103,17.77777777777778,31.99522533823515,179.97314252757272,Z
sku1030,1.0,0.0,0.0,X
sku10300,1.0,0.0,0.0,X
sku10301,1.0,0.0,0.0,X
sku10302,1.1511627906976745,0.6042485242594867,52.49027584476349,Z
sku10303,1.7674418604651163,1.0701777598868787,60.54953115149445,Z
sku10304,1.5,1.0,66.66666666666666,Z
sku10305,1.12,0.33166247903553997,29.612721342458926,Z
sku10306,1.0,0.0,0.0,X
sku10307,1.5,0.7431277184778867,49.54184789852578,Z
sku10308,1.0,0.0,0.0,X
sku10309,1.15,0.48936048492959283,42.55308564605155,Z
sku10310,1.5833333333333333,1.4433756729740645,91.1605688194146,Z
sku10311,1.8333333333333333,0.9235481451827988,50.37535337360721,Z
sku10312,1.1143552311435523,0.42061756156494523,37.74537506619923,Z
sku10313,1.125,0.3535533905932738,31.42696805273545,Z
sku10314,1.0689655172413792,0.2961449203227499,27.703879643095963,Z
sku10315,1.0,0.0,0.0,X
sku10317,2.1666666666666665,1.3291601358251257,61.34585242269811,Z
sku10319,1.7083333333333333,1.082636342118332,63.373834660585295,Z
sku1032,1.75,1.3887301496588271,79.35600855193297,Z
sku10320,1.0,0.0,0.0,X
sku10321,2.0,1.0,50.0,Z
sku10322,1.4202898550724639,0.9961936846435864,70.1401675922525,Z
sku10323,1.0,0.0,0.0,X
sku10325,3.0,0.816496580927726,27.216552697590867,Z
sku10326,1.0476190476190477,0.21821789023599236,20.829889522526543,Y
sku10327,6.5,2.1213203435596424,32.63569759322527,Z
sku10328,1.0,0.0,0.0,X
sku10329,9.090909090909092,8.993937351955989,98.93331087151587,Z
sku1033,1.2222222222222223,0.44095855184409843,36.07842696906259,Z
sku10331,1.0,0.0,0.0,X
sku10332,2.2857142857142856,1.4960264830861911,65.45115863502087,Z
sku10333,4.5,0.7071067811865476,15.713484026367725,Y
sku10334,3.6,2.701851217221259,75.05142270059054,Z
sku10336,1.0,0.0,0.0,X
sku10337,1.1578947368421053,0.5465526254661878,47.20227219935258,Z
sku10338,1.2083333333333333,0.5089773777040515,42.122265741024954,Z
sku10339,1.0,0.0,0.0,X
sku1034,1.1666666666666667,0.4572084295183094,39.189293958712234,Z
sku10341,1.2222222222222223,0.42779263194649864,35.001215341077156,Z
sku10343,3.6666666666666665,3.559026084010437,97.0643477457392,Z
sku10345,5.292307692307692,4.553635831337031,86.04253751072879,Z
sku10346,1.0869565217391304,0.4170288281141495,38.36665218650175,Z
sku10347,1.1666666666666667,0.408248290463863,34.99271061118826,Z
sku10348,1.0,0.0,0.0,X
sku10349,1.025,0.15811388300841894,15.42574468374819,Y
sku1035,1.0,0.0,0.0,X
sku10350,1.0416666666666667,0.2041241452319315,19.595917942265423,Y
sku10351,13.5,16.263455967290593,120.47004420215255,Z
sku10352,1.28,0.5416025603090641,42.31270002414563,Z
sku10353,3.7777777777777777,4.250336395760245,112.50890459365354,Z
sku10354,1.0,0.0,0.0,X
sku10355,1.4705882352941178,1.2307338795828044,83.6899038116307,Z
sku10357,4.288461538461538,2.5996722150961036,60.62015927578358,Z
sku10358,1.6363636363636365,0.8090398349558905,49.44132324730441,Z
sku10359,7.375,17.229024514298125,233.61389171929662,Z
sku10360,1.5,1.0690449676496976,71.26966450997983,Z
sku10361,1.3333333333333333,0.6582805886043832,49.37104414532874,Z
sku10362,1.2919254658385093,0.8848711174006856,68.4924278372646,Z
sku10364,1.1388888888888888,0.5426273532033237,47.64532857395037,Z
sku10365,2.090909090909091,1.4459976109624424,69.15640748081246,Z
sku10366,1.1111111111111112,0.38270699819136633,34.443629837222964,Z
sku10367,1.0,0.0,0.0,X
sku10368,1.5714285714285714,0.5345224838248488,34.01506715249038,Z
sku10369,1.5,0.7071067811865476,47.14045207910317,Z
sku1037,3.130434782608696,3.428547901293265,109.52305795797929,Z
sku10370,1.02,0.14142135623730948,13.864838846795047,X
sku10371,1.0,0.0,0.0,X
sku10372,2.0,1.4142135623730951,70.71067811865476,Z
sku10373,1.4285714285714286,1.2790405390216644,89.53283773151651,Z
sku10374,1.2352941176470589,0.5495628400726911,44.4884203868369,Z
sku10375,1.9841269841269842,1.4972239202891195,75.46008558257162,Z
sku10376,1.08,0.2768874620972692,25.63772797196937,Z
sku10377,2.1666666666666665,1.5859229221975182,73.19644256296239,Z
sku10378,1.826086956521739,1.1140496934013262,61.007483210072635,Z
sku10379,1.6666666666666667,1.1547005383792517,69.2820323027551,Z
sku10380,1.2222222222222223,0.4409585518440984,36.07842696906259,Z
sku10381,1.0328947368421053,0.17895070015146206,17.325163326765754,Y
sku10382,1.1428571428571428,0.37796447300922725,33.071891388307385,Z
sku10383,1.0,0.0,0.0,X
sku10384,1.2083333333333333,0.5089773777040515,42.122265741024954,Z
sku10385,2.0,1.632993161855452,81.6496580927726,Z
sku10386,1.125,0.3535533905932738,31.42696805273545,Z
sku10387,1.1818181818181819,1.1219363880101487,94.93307898547411,Z
sku10388,1.3478260869565217,0.7060812450686401,52.38667302122168,Z
sku10389,2.3333333333333335,1.5275252316519468,65.46536707079771,Z
sku1039,1.0,0.0,0.0,X
sku10390,1.6622516556291391,0.9774019206713958,58.79987650254213,Z
sku10391,1.0,0.0,0.0,X
sku10392,1.5,0.7071067811865476,47.14045207910317,Z
sku10393,1.0,0.0,0.0,X
sku10394,1.1111111111111112,0.32338083338177737,29.104275004359963,Z
sku10395,2.0,1.4142135623730951,70.71067811865476,Z
sku10396,1.105263157894737,0.3153017676423058,28.527302786684807,Z
sku10397,1.0,0.0,0.0,X
sku10398,1.0,0.0,0.0,X
sku10399,1.037037037037037,0.19245008972987526,18.557687223952257,Y
sku104,1.5833333333333333,0.928611242975073,58.64913113526777,Z
sku1040,1.0,0.0,0.0,X
sku10401,5.2,3.8340579025361627,73.73188274108004,Z
sku10402,2.736842105263158,4.305579135947501,157.31923765962023,Z
sku10403,1.0,0.0,0.0,X
sku10404,1.0810810810810811,0.2767247306920301,25.59703758901278,Z
sku10405,2.6666666666666665,2.1213203435596424,79.5495128834866,Z
sku10406,1.292857142857143,0.683794202826491,52.8901593346457,Z
sku10407,1.5,0.838870492807861,55.924699520524065,Z
sku10408,1.0,0.0,0.0,X
sku10409,12.5,9.327379053088816,74.61903242471053,Z
sku1041,1.14,0.4045657788144656,35.48822621179523,Z
sku10410,1.0,0.0,0.0,X
sku10411,1.0,0.0,0.0,X
sku10412,1.0,0.0,0.0,X
sku10413,1.627906976744186,1.1450019702008836,70.33583531234,Z
sku10414,1.0,0.0,0.0,X
sku10415,1.148936170212766,1.0468328764185653,91.11323183643067,Z
sku10416,1.1627906976744187,0.4326129116658191,37.20471040326044,Z
sku10417,1.4608695652173913,1.1868205832696939,81.24069468810404,Z
sku10418,1.5,0.7071067811865476,47.14045207910317,Z
sku10419,1.0,0.0,0.0,X
sku1042,2.1914893617021276,1.6764130687447767,76.49651867087816,Z
sku10420,1.0654205607476634,0.2838757380749667,26.644477170194243,Z
sku10421,1.6,1.07496769977314,67.18548123582126,Z
sku10422,1.5,0.7071067811865476,47.14045207910317,Z
sku10425,1.141732283464567,0.4667416512685269,40.88013083524339,Z
sku10426,1.0555555555555556,0.2357022603955158,22.329687826943605,Y
sku10427,1.1333333333333333,0.35186577527449836,31.04698017127927,Z
sku10429,3.1052631578947367,2.512001269095987,80.89495612343009,Z
sku1043,1.125,0.3535533905932738,31.42696805273545,Z
sku10430,1.3333333333333333,0.6602252917735247,49.516896883014354,Z
sku10431,1.328125,1.3437400250427762,101.17571953263256,Z
sku10432,1.0342205323193916,0.18214178699348807,17.61150366885565,Y
sku10433,1.1333333333333333,0.3518657752744984,31.04698017127927,Z
sku10434,1.0,0.0,0.0,X
sku10435,1.25,0.5,40.0,Z
sku10436,1.0,0.0,0.0,X
sku10437,1.05,0.22360679774997907,21.295885499998008,Y
sku10438,1.0,0.0,0.0,X
sku1044,1.1666666666666667,0.3892494720807615,33.36424046406527,Z
sku10440,3.3333333333333335,2.422120283277993,72.6636084983398,Z
sku10441,1.2222222222222223,0.8429028016446167,68.96477468001409,Z
sku10442,1.0,0.0,0.0,X
sku10443,1.0,0.0,0.0,X
sku10444,1.0769230769230769,0.2773500981126146,25.753937681885642,Z
sku10445,1.25,0.4629100498862757,37.03280399090206,Z
sku10446,1.0666666666666667,0.3651483716701107,34.232659844072884,Z
sku10447,1.3333333333333333,0.5773502691896257,43.30127018922193,Z
sku10448,1.5945945945945945,1.064965884032129,66.78599611726911,Z
sku10449,1.5,0.7071067811865476,47.14045207910317,Z
sku1045,1.4375,0.6291528696058958,43.7671561464971,Z
sku10450,1.3902439024390243,0.6662600385918327,47.92396768818446,Z
sku10451,1.1538461538461537,0.3755338080994054,32.546263368615136,Z
sku10452,1.25,0.5,40.0,Z
sku10453,2.5,1.5118578920369088,60.474315681476355,Z
sku10454,1.7866666666666666,5.204710271380051,291.30841071157005,Z
sku10455,5.26984126984127,4.830034893370083,91.6542765910588,Z
sku10456,1.5,1.0,66.66666666666666,Z
sku10457,2.341463414634146,2.0196151110088354,86.25439536600234,Z
sku10458,1.3181818181818181,0.5679003631895497,43.082096517827914,Z
sku10459,1.0,0.0,0.0,X
sku1046,1.4615384615384615,0.7762500258061847,53.111843870949485,Z
sku10460,1.0,0.0,0.0,X
sku10461,4.0,4.242640687119285,106.06601717798212,Z
sku10462,1.0,0.0,0.0,X
sku10463,1.5384615384615385,0.9691600771083839,62.99540501204495,Z
sku10464,1.4814814814814814,1.829947321035171,123.52144416987404,Z
sku10465,1.0,0.0,0.0,X
sku10466,1.3333333333333333,0.5773502691896257,43.30127018922193,Z
sku10467,1.0,0.0,0.0,X
sku10468,1.75,0.5,28.57142857142857,Z
sku10469,2.533333333333333,1.279367659898984,50.50135499601252,Z
sku10470,1.0,0.0,0.0,X
sku10471,1.0,0.0,0.0,X
sku10472,1.5588235294117647,2.607578424638789,167.2786159202242,Z
sku10473,1.1025641025641026,0.30735474060472817,27.876360194382322,Z
sku10474,1.3,0.6749485577105528,51.91911982388868,Z
sku10475,3.2,3.3928028399998595,106.0250887499956,Z
sku10476,1.3,0.6749485577105528,51.91911982388868,Z
sku10477,1.5,0.5773502691896257,38.49001794597505,Z
sku10478,5.0,5.176871642217914,103.53743284435828,Z
sku10479,1.2857142857142858,0.48795003647426666,37.95166950355407,Z
sku1048,1.3333333333333333,0.5163977794943223,38.729833462074176,Z
sku10480,1.1,0.31622776601683794,28.747978728803446,Z
sku10481,1.15,0.42667467941194026,37.102146035820894,Z
sku10482,1.0833333333333333,0.28867513459481287,26.646935501059648,Z
sku10483,1.0961538461538463,0.2976782961926057,27.15661649476403,Z
sku10484,1.0,0.0,0.0,X
sku10485,1.0,0.0,0.0,X
sku10486,1.5714285714285714,2.5470365050354484,162.08414122952854,Z
sku10487,1.0,0.0,0.0,X
